α_1_re,α_2_re,α_3_re,α_4_re,s,N
0.4000495031151703,0.20481780964159157,0.6623321530196052,0.5994382194916675,0.7249962827234355,0.0135114
0.45164615641727324,0.5135122146063569,0.5832283567693879,0.4383670137038808,0.8849792259560808,0.1221548
0.6839828861266476,0.14685547304609742,0.6331323790911573,0.3312767303458536,0.17242640467909764,0.0
0.38437514327202077,0.6261889404584231,0.5968612616827829,0.3223349102790564,0.49076876803353453,0.0
0.12545309308400687,0.4381869442015634,0.20808520348734244,0.8654214415281046,0.2640331951658741,0.0
0.351908480422429,0.5330719978574643,0.1478649217992515,0.75506995133453,0.9224011211917725,0.305981
0.3655725630853103,0.31196177135041603,0.3269568272055429,0.8137172650735832,0.32362701466166977,0.0
0.9267886447233833,0.11862905196436625,0.09920200264875502,0.34227024222433733,0.7641032321321171,0.348833
0.6336440700566032,0.399253187519107,0.5263543718299032,0.40254584831231777,0.6579148250947131,0.0
0.8089846244408375,0.4394946002120393,0.3652975260138231,0.137644801176642,0.7395179836570527,0.0
0.2971901618976671,0.43052070554781025,0.7676194802006963,0.37025702340707484,0.2626245422717487,0.0
0.4058110902082585,0.4108639158677313,0.30554315398696835,0.7570677530799435,0.8818889424904213,0.261405
0.15532940397396608,0.6090073902313144,0.3068065914334058,0.7147394562760273,0.054188274059016606,0.0
0.08598000678587095,0.6591842704147474,0.15631206692821306,0.730513568527997,0.977951238619398,0.0676594
0.35271097939769575,0.2025989706135569,0.6922428867088627,0.5961110701200124,0.5637224484292911,0.0
0.441550315840549,0.1474088756929089,0.39206676647400196,0.7934655585308565,0.7473751066687732,0.310993
0.3134480407317779,0.33557511691522884,0.2560528797993138,0.850633052153053,0.8953132717225322,0.2712306
0.7090204036336463,0.08800245113376612,0.693681352382794,0.09138827704913001,0.39487930339581656,0.0
0.3791296693714688,0.7302629072099324,0.49974659118028125,0.270610651599798,0.600533321839166,0.1153664
0.7456977510126196,0.13642393469221584,0.4029044015142054,0.512826888353463,0.03924536169210524,0.0
0.6436881516360412,0.3979126055108083,0.31772779981435234,0.5712969167115357,0.34608481047625506,0.0
0.23097432160292455,0.7636347467488966,0.29846582784410103,0.5238616095183468,0.24161949120203707,0.0
0.012753439625040358,0.5593522224822448,0.40938927537686887,0.7206683441003261,0.3073867462535217,0.0
0.5332025512197781,0.5173649861852566,0.4101588625658009,0.5289595616878265,0.7811643203041931,0.0
0.6455226751541301,0.5952238485748819,0.25324120474358847,0.40605164470739097,0.8872541848598705,0.1412724
0.1816880403771864,0.6500799470643837,0.20082591209754144,0.7099679369090245,0.9510624561974446,0.0
0.46821355765124406,0.7873528718089353,0.27214849600868396,0.29459585164424623,0.0858614880011056,0.0
0.5968658657982305,0.6268125474264453,0.2658988288158499,0.42444667682532067,0.4213035958163365,0.0
0.24327127267070967,0.7572138726050995,0.5147264902826865,0.3201607084400408,0.40180584930922203,0.0
0.4254622202725524,0.6313183458965053,0.6348795996325473,0.13170777967024908,0.5979742517248015,0.2113196
0.5740680393502361,0.005503877210923612,0.36521793975107725,0.7328242968244171,0.5655160307366641,0.2562996
0.06984484456615825,0.7787679441872345,0.6234076064545486,0.0022678202151387,0.8495452134731921,0.7493946
0.820138417590294,0.5327925248709056,0.20474687917266227,0.03979719717805881,0.24337488920399308,0.0
0.4130870443706322,0.18646672064401906,0.7622919973996143,0.4620607823283718,0.9624909771835298,0.0750484
0.59533348719449,0.6279240746369661,0.06533942108713618,0.4970112227788782,0.050452429709109126,0.0
0.5008271849504426,0.7511311820037423,0.22522888376656733,0.3663959990959815,0.8036817265310485,0.0
0.6796317485499672,0.443070753670504,0.5829583225437694,0.04414281121224721,0.644198117330076,0.1162282
0.6627615843101046,0.18813672957571592,0.05309089592734469,0.7228644479547641,0.029538401255655322,0.0
0.3345979574550257,0.18463545434542805,0.8097614429185638,0.4452419133774672,0.8228700897685111,0.0
0.2510331513575851,0.43707415530332283,0.7645594181837698,0.4017429971410352,0.14531835344663335,0.0
0.2924775811635943,0.6535287247277171,0.43511293881983787,0.545924720949712,0.8038088613661543,0.1023552
0.24568620412921968,0.7830228062330639,0.45780007083322083,0.34195419161719753,0.7585701736454301,0.295671
0.0859519953561897,0.7762522791294021,0.24335703850692458,0.5751712835754559,0.9770889527299428,0.2610924
0.5486804343667386,0.38139770433575054,0.13600815847174175,0.7314282964854941,0.7444567880798946,0.392525
0.6426157152903058,0.05934885696181503,0.7481536383743679,0.15423647112940073,0.7039529639657899,0.0
0.3315456979167158,0.5564014201143188,0.5690346979832379,0.506650197255278,0.8115201327512815,0.146999
0.2722203404439284,0.3505674872031174,0.8449029483942625,0.29855909123549734,0.6633955195593865,0.1168538
0.24565035574149932,0.5864457796207259,0.275878669432668,0.7208524190437144,0.07281172817056536,0.0
0.45346973751955044,0.4840340173719865,0.3895422730279332,0.6390094558806753,0.3007268026716341,0.0
0.25351906045688644,0.028461463362619257,0.6756567552470267,0.6916689816504533,0.37006066001835236,0.0
0.09767204490345306,0.2275537388339771,0.4270417473052845,0.8696636209739405,0.9315275608645881,0.0
0.21287046949312843,0.21780684438720965,0.8534687828760146,0.42289168638316255,0.0054317003686142895,0.0
0.6771399812463704,0.0827373198936439,0.5596983349679053,0.4705037253079261,0.7569161203645417,0.2906578
0.35837674867663305,0.2661549842161048,0.5066903904369033,0.737558457767104,0.3192689516521814,0.0
0.3539533764362816,0.40606101156320834,0.8373038607732722,0.09356124695509838,0.04170621248930517,0.0
0.8431706104040108,0.5248585273561489,0.08888736535103751,0.07540480285375514,0.5850669617939858,0.0
0.108843986582687,0.39315920337499144,0.7257318034777492,0.5539784985062722,0.057178609464081376,0.0
0.002224644951828641,0.5802901958657702,0.6018397519497943,0.5486777310133103,0.21451880727652917,0.0
0.5284853048070067,0.6372713883972497,0.5493702581651986,0.11305211000591621,0.4711437577681862,0.0091666
0.06324245974386303,0.31495468178582325,0.6083605377229344,0.725741962303544,0.3110534043080081,0.0
0.6772875285361747,0.7060608113135299,0.20252319059930554,0.04176232376337915,0.4059007880190473,0.0
0.5444403463125698,0.5097923476529961,0.2992500758166553,0.5951015574716821,0.00481203378385231,0.0
0.1463007795433515,0.5971737551852989,0.5554088211200104,0.5599112692605648,0.07724747796066533,0.0
0.3557070432756548,0.34736929626542606,0.6792837988405513,0.5397968062233267,0.3160053337224129,0.0
0.6134806097017597,0.1824165867103599,0.31088541563584615,0.7026492643971286,0.8431887398148017,0.5528916
0.8595270429609868,0.2604073294630869,0.2452879161275432,0.3650138673837647,0.9211270046422645,0.4208774
0.555126139672439,0.5140658290606207,0.3434859988275998,0.5564069203865089,0.5732458609686991,0.0
0.8638166747631283,0.0475463594386419,0.4324284261815658,0.254097918793991,0.6768744373240713,0.1077434
0.5944388638674494,0.4416563049180768,0.6525394379484962,0.16054416019260045,0.019598119631821675,0.0
0.43140721119925474,0.46544630472777787,0.4535287961700639,0.625746902976811,0.920574545763772,0.0686544
0.5131438789338602,0.3690061771689418,0.35528499019595833,0.6886874301635928,0.8558201054757911,0.3083964
0.4352824490014425,0.07347462702483916,0.5874897114402845,0.6782230516037321,0.563084381307151,0.0653964
0.49713564792527015,0.2633148851455742,0.26923458341656575,0.7816867389915242,0.8422953624660287,0.4563604
0.5092567486175281,0.5170541016751866,0.6831450165774606,0.081397212813159,0.7280198959978219,0.3179608
0.5901392395353029,0.07212756643834545,0.47246966884880554,0.6506194772201924,0.06115155768846203,0.0
0.11327892633132149,0.6559998311449138,0.57329438321279,0.47766688870355484,0.9972924643726262,0.6408456
0.5531521003067985,0.5288981988556226,0.13442004386929018,0.6294606429155312,0.2832223101541286,0.0
0.6579876784380857,0.15001272904219792,0.5682423968142643,0.47079610726061755,0.23618328183454051,0.0
0.3049582423202344,0.5892028242925795,0.32805310714992425,0.6724742829104181,0.754078738801855,0.0
0.7079460661730582,0.5695194352728333,0.004728634608791768,0.4176573000096388,0.44776484330260524,0.0
0.05689611095283071,0.46634897929149954,0.18079629118919016,0.8640568055194364,0.9165653005428905,0.0227222
0.22601593747025137,0.530406774414333,0.31482871772970994,0.7539683867096105,0.33201218773827323,0.0
0.504957935403092,0.7186852841557907,0.37035271656638896,0.3022380041345783,0.367710402921139,0.0
0.11459262332719508,0.500045850496979,0.6426153125835486,0.5690942260407259,0.8173800679025992,0.32739
0.48798517610439635,0.2325338871617148,0.7298300561335721,0.41850513543789525,0.12003013624094372,0.0
0.23139448480411304,0.5607314235314226,0.6221043992514854,0.4949979590852997,0.708074898868245,0.1858324
0.1401462891690374,0.6489826535014019,0.008786193466557015,0.7477321284329008,0.18909529973143302,0.0
0.3782439517584029,0.5588531136891199,0.6965045848251842,0.2439181698760064,0.3177880566350799,0.0
0.5998158290930057,0.18647564280403478,0.7308234589183352,0.26710461940021296,0.03061643229471922,0.0
0.03940688219866691,0.36757296062637923,0.17169788459679017,0.9131577370184878,0.16127519093947973,0.0
0.5246381721483979,0.3782152540140224,0.6713700194519799,0.36189819968734915,0.7201669790767498,0.0
0.5532171001985541,0.3934736245162494,0.5938070346937139,0.43188256784247125,0.1512875344136202,0.0
0.3556835277494834,0.45812665904781197,0.15728537338057064,0.7992937530582274,0.7551062840695216,0.1980792
0.6952739247940608,0.13526461251154898,0.6392739284086034,0.2993768504086361,0.8350781886904142,0.12076
0.43571735680514934,0.7284328382572328,0.3349419934049304,0.4090841553778119,0.530380697086294,0.0
0.7968191555895775,0.38635228377831693,0.37578462350191966,0.27312462877652016,0.7304382149939104,0.0
0.3502252471981874,0.05404568047372173,0.9319765481617717,0.07642679061408848,0.9930397616965398,0.0433968
0.4365457443469965,0.7888802814239037,0.4142788925169783,0.12437328446244146,0.374098567467369,0.0
0.037286907265998384,0.28286706558897395,0.432894778656092,0.8551011755131162,0.35066704831688444,0.0
0.2344662392357066,0.7165545527557646,0.4916150077638188,0.4357635135311709,0.4122744321666406,0.0
0.3543018185309185,0.6390017680231924,0.6323601630815806,0.25742491331717504,0.7398847164540175,0.3329224
0.4881146023730204,0.5804615573066839,0.5977054065821791,0.25991683743412886,0.11100796952596548,0.0
0.2124171125855221,0.4781458571658172,0.8521399909722015,0.010627574600632418,0.6281505450143883,0.3231156
0.5094004612082098,0.7214282727552882,0.44072614600436816,0.1606638777644838,0.033438822043825756,0.0
0.7470074148275975,0.28583318116075196,0.4921903237546814,0.3435520338207536,0.6563394438088125,0.0
0.48390141582343177,0.35622256246809414,0.7992165114403729,0.0140667549144461,0.76717666780728,0.3099728
0.2648038851471461,0.764447535507089,0.1687486315941585,0.5630477485997204,0.8444181759455807,0.0
0.3567480341465965,0.6404138184356524,0.5430995122535969,0.4094434040000049,0.010408869954534383,0.0
0.3731455627412952,0.9061007467856861,0.04374645659802375,0.19449954554194052,0.6225151836786458,0.0
0.8079833082690722,0.44159887501860645,0.2955037141818388,0.2546192491655034,0.9979931225034586,0.1491626
0.02018047872506459,0.6444744469361129,0.6980753425057546,0.3113458715163763,0.8245130180060979,0.6437786
0.25178625261156723,0.021243115934168437,0.2436568454826132,0.9363673182414546,0.7108805090922499,0.1832818
0.7208958110079701,0.6903543082084319,0.05322546129778912,0.029786055107314902,0.5864145884373134,0.0
0.5606825388157026,0.8111575014607083,0.15915158155275827,0.04826357405388673,0.9528115486522996,0.1708488
0.28874926502838505,0.38565118221695177,0.7389121769984831,0.47106880843842486,0.14031360013736405,0.0
0.6999079274442748,0.6413362538543558,0.020157730853723483,0.313704269144604,0.7322246023978929,0.1687206
0.009471592197036334,0.5810807613242308,0.2954358801873729,0.7582697926582712,0.7657567566741066,0.1347972
0.19523621515157222,0.11020467711201826,0.7082548715387469,0.6694122693658655,0.4994780622098971,0.0
0.5921994056842268,0.4636925316789761,0.6247534135822596,0.20969566564358047,0.7181196810629871,0.0967744
0.7854559216063827,0.13573364653480882,0.00740645538039228,0.6038050321341566,0.805363667005973,0.6649698
0.7404901348711921,0.08526844294395283,0.019805512981326236,0.6663418000185072,0.7473114691960347,0.6086078
0.659097524237342,0.2997488095144319,0.6680259437025932,0.17170452317614412,0.2899044622719257,0.0
0.25539868347456096,0.6570062528964137,0.2360988327022077,0.6688584583685325,0.9582455216381001,0.0092254
0.07907495367965789,0.6832507745735379,0.039389640097858176,0.7248199686806246,0.9091383984441024,0.0098486
0.367443718819271,0.8248096585238378,0.1672349852499712,0.3958618451107616,0.4058698081490526,0.0
0.6579750822251516,0.631789960136846,0.03209068827245675,0.4085100062021584,0.42396433218268303,0.0
0.020358551584665197,0.8971113020195809,0.24283919233416226,0.36851861259995927,0.3630912456779126,0.0
0.007140158631279462,0.6606993756688238,0.16466533198008826,0.7323323573142416,0.2649513398929436,0.0
0.15960059545881203,0.5147506483568042,0.6500311907572458,0.5357414217588177,0.09453136324049927,0.0
0.3303077801435446,0.38737289097163924,0.6931493241350138,0.510277403152532,0.03913376046183703,0.0
0.6542145132808723,0.4942211372169444,0.4964036299498271,0.2851881384512627,0.950007564539389,0.0866466
0.6532392963888176,0.6868994653265796,0.11762613313738556,0.29599263333847936,0.2607518333342279,0.0
0.5025164258019481,0.30309772892810266,0.5839972951118388,0.5608530715079642,0.152082995382244,0.0
0.07811395972868085,0.7311187761058393,0.022110399030324815,0.677402889553717,0.5451029290362275,0.0
0.37599603317470476,0.05693051126496814,0.610350086733945,0.694880328940071,0.3413219481829517,0.0
0.3734000723988901,0.2696706160717406,0.6457206574133157,0.6090114755484553,0.16715605540733303,0.0
0.21009310718333887,0.2782117250267074,0.37099665096935214,0.8607093628753196,0.07562888961893377,0.0
0.6218671102653158,0.17771273503990828,0.4067268747008185,0.6451920104674308,0.72619406721884,0.3408502
0.27289907860954565,0.34957620527017724,0.6947928485883935,0.5662026732128608,0.9763945134638484,0.160759
0.14352541449361958,0.9684424710911349,0.20371880601087183,0.004275939526672216,0.5518011138266912,0.0
0.17310771194762245,0.4509569442012701,0.47634693314762794,0.7346871128730657,0.9948929344942017,0.1718152
0.35017154042337123,0.7681669406914975,0.4722598482549177,0.2535154418027247,0.7642485483128311,0.3009332
0.08897764935855695,0.5689313403404636,0.18363167144889714,0.796667758312029,0.9468926292377009,0.0370552
0.4968044272347141,0.11289128747742551,0.6223285884777064,0.5942626071485757,0.6889471702598344,0.1544678
0.5977821130272034,0.42531774919100246,0.5905788241068755,0.33612201666116936,0.2597264125660139,0.0
0.507881325178624,0.5187424637488626,0.6351092035491891,0.26381644263707243,0.9400255615275562,0.3375076
0.6265848609298028,0.17463706992753705,0.08681956731941735,0.7545566039676369,0.5189699692400633,0.2344794
0.2525887889189158,0.3674936040103162,0.5397803882318855,0.7139919377725629,0.7775050636267506,0.0
0.6150438335687067,0.13896441835506623,0.583073147499712,0.512284762495554,0.3784097231220638,0.0
0.11718745454269226,0.5521231379451549,0.661443318503375,0.4938824530702047,0.7519926878143834,0.3382032
0.09874239640306867,0.9930707842713911,0.058702462859643464,0.024786638202786475,0.1396520185022998,0.0
0.5303298685181609,0.5155302356588503,0.45094012645318127,0.4996316733689223,0.07820321986776302,0.0
0.6207506872733674,0.1855912047904013,0.22804805002798506,0.7267864719658196,0.9751238093002699,0.7848806
0.1509630861794212,0.0010524358549557904,0.49658263208701453,0.85476004147333,0.369736459624634,0.0
0.5215557926566322,0.8324794224924186,0.11296478704295207,0.14898497629406113,0.23927772970710903,0.0
0.6042352830385885,0.22424460767473173,0.6592054361763134,0.38737871853740097,0.6312427695000606,0.0
0.36274328193420846,0.2565808957392145,0.5843957057506599,0.6790178307330742,0.9652880168764931,0.1686828
0.19149605751255233,0.8238016292771492,0.14604854324591637,0.5131763425696956,0.9327368063371826,0.0074904
0.5624611991186785,0.5236716927290255,0.27627280627288614,0.5771297031295475,0.12859903242839332,0.0
0.3719686260078127,0.5571242613422265,0.560892329598243,0.48646859434869444,0.9676233011139127,0.2383656
0.8858388034386854,0.40088480267555443,0.13789169072601784,0.18859181035988867,0.16944060108394177,0.0
0.43206379587758026,0.36578719654814257,0.06835640822115159,0.8214913295880915,0.5479744572581462,0.1355766
0.5293121641128157,0.7190233969407505,0.3661203985888455,0.2622781754380955,0.9162695765100309,0.1861432
0.38318535081740224,0.6357480472574224,0.1273267917160312,0.6578611520971738,0.652256764937054,0.0493764
0.17214579038883604,0.6381781016259386,0.09868457057131752,0.7438789504937419,0.3088798275231699,0.0
0.136756046308738,0.41935780180725024,0.7333024456510491,0.5174015278906544,0.8818752293503498,0.3585202
0.33449498245953374,0.23380063655238428,0.5166236767092072,0.7526953870727231,0.6877661658001989,0.0240584
0.30996756762612276,0.7200910032334144,0.24652388852384047,0.5697499683802753,0.7781314583201271,0.0
0.5730358410963077,0.6709932927225349,0.3829297210529795,0.2734277869469469,0.9134933236986569,0.1399192
0.0802495779274227,0.35239800031208607,0.5032431153038605,0.7849344058695472,0.3126826843451861,0.0
0.47631181730547634,0.6789773616009883,0.35023832520091047,0.4352584412610241,0.27745021997980346,0.0
0.6451669400249166,0.23838325982757785,0.24530002201525042,0.6831990486909221,0.2361274786137464,0.0
0.49540146392595247,0.27030152941830426,0.4636549563006642,0.683036275926819,0.40096446692628485,0.0
0.5422125797684899,0.5004552232559419,0.16795856694007744,0.653712480872195,0.4195449762372705,0.0
0.628936977491615,0.6058345874168922,0.056795807799341215,0.4839183477091315,0.5563829836909086,0.0785774
0.7177038987038523,0.25484759669583823,0.6289484977115176,0.15613328751445277,0.20392017053808276,0.0
0.2538261591469008,0.3088796246502507,0.48787093467940873,0.7759817069388251,0.2520989353233619,0.0
0.2656569160239841,0.540647715462117,0.319718078953138,0.7313732294285421,0.6291910390153964,0.0
0.42805419993321997,0.5627097709417628,0.154209073157726,0.6901788734538568,0.8554456866739986,0.2847158
0.4913116200203707,0.45144620304672706,0.5343412454091243,0.5189302951671624,0.755122775102133,0.0
0.15083298732621905,0.45537264250332565,0.8751805042463269,0.06280327524048404,0.08839591944624026,0.0
0.2554727296279828,0.7583541362683676,0.5996767651875927,0.004523904865339323,0.03592366517836165,0.0
0.5275084310746897,0.5719302274981717,0.5836571589722368,0.23232518330879695,0.7951336246902715,0.233523
0.37418004820527456,0.46976527559079756,0.23267224685931426,0.7649663410344527,0.19168779432586924,0.0
0.05350210707534664,0.6255423817481028,0.33424754864562545,0.7029315965297045,0.45091334178362674,0.0
0.4569267645921264,0.5518586056400632,0.24032180121266747,0.6549163633948047,0.15692356345691572,0.0
0.4315361708474237,0.5907699872224703,0.5957800678303048,0.3313811494693427,0.3405264575110155,0.0
0.5592053137758944,0.4629460643187546,0.4877429330056991,0.4848475944867388,0.5135149517652214,0.0
0.392347229932858,0.6923044244871506,0.4523884675052143,0.40264489251425,0.4202553643551671,0.0
0.1402274913527296,0.1656221895556103,0.5354324059018348,0.8162215873804725,0.889057973650499,0.0
0.2600275896194216,0.5994661247591135,0.6606482028877856,0.36955374429728616,0.05021047758232111,0.0
0.2881937653619571,0.09680167806701884,0.5144321889689776,0.8018312239383627,0.07788836278756206,0.0
0.7926342753725759,0.28803902460262387,0.5332612530326242,0.06630883670097072,0.44884732705297237,0.0
0.7120084857753369,0.04422028129614027,0.5826530410501023,0.38936347628028734,0.47109378813069525,0.0
0.6327161493703246,0.5983774607861125,0.026739291283213444,0.49081534109156033,0.4411595448961283,0.0
0.3254965102443261,0.32186188584561604,0.7123009187128104,0.5320567163936147,0.05258540932108924,0.0
0.6836336869338103,0.11430137261182405,0.3042068396493838,0.6534817342656734,0.11472271702672587,0.0
0.6943274738695666,0.030035184589613226,0.11667952159675488,0.709502033793087,0.5067137126691234,0.2490468
0.21936211137356637,0.19215078106914812,0.6997268272903744,0.6521814997363801,0.46397479864345426,0.0
0.42855440505136394,0.5157221077115209,0.7372250512750573,0.08289181685273288,0.5032562647310997,0.0985524
0.5779926280869628,0.0023219657333913954,0.7329908428740904,0.35866914366166136,0.9750152998275984,0.388446
0.395427091989824,0.41750293210317574,0.3782415198750639,0.7254392250549482,0.8267792283146254,0.1266018
0.4771603300597343,0.21965716321081907,0.4489441596560378,0.7228539904975244,0.6074410553166457,0.1029502
0.2744099699577375,0.1341474377149368,0.026979387711348925,0.9518275820656971,0.329867010672815,0.0
0.595551138515157,0.37740434987240745,0.3962574103141582,0.5881027655791143,0.2790324457139639,0.0
0.026777732228310334,0.3006164013477751,0.7773629571892501,0.5519235138018734,0.4016477516332968,0.0
0.3907132722187067,0.6053191476063675,0.06972884966479659,0.6899780836937328,0.5101898691857795,0.0
0.6196373867748164,0.44795400369891514,0.04993913535747647,0.6425673522991473,0.28499134545318006,0.0
0.011599537710265801,0.4867243609058256,0.5247833011874803,0.6982602194171555,0.8410987629805118,0.3365994
0.2296545473391796,0.9354905764010013,0.26508738297838175,0.0429517140173913,0.4552425328043582,0.0
0.3484463250575109,0.4368911268231693,0.15919965816460058,0.8138591835799183,0.7272845513911886,0.1749686
0.10529564784615845,0.18562289310726732,0.23813064755267394,0.9474971043730371,0.17407450672100377,0.0
0.5022165185663678,0.792619548705707,0.19444072814367608,0.28587693633379296,0.05979183199478044,0.0
0.6586370036923658,0.3295104747589829,0.5844683000437496,0.340612610798869,0.512240750814467,0.0
0.2711947665849337,0.6056781828140807,0.26127050112149514,0.7009601006360485,0.7897773084058552,0.0
0.6692920342950242,0.15246661526360542,0.7196007108873771,0.10477080199019957,0.25752528694048193,0.0
0.37084732402877635,0.006483518958871574,0.39563963793911633,0.8401782567610344,0.3384387993289907,0.0
0.625117346112502,0.13828314502220324,0.48388027831195607,0.596628822344994,0.20100444172632637,0.0
0.868751155447335,0.22044437537098274,0.42791599826264765,0.11646289412125754,0.4826045686023761,0.0
0.7953528836658518,0.3460030429926487,0.15443211324951497,0.47312409268766925,0.47062427204508295,0.0392098
0.6426463351365064,0.14566286204363563,0.007806854721437758,0.7521483042434068,0.18021916593030374,0.0
0.3847090944572949,0.4986336213607856,0.549304950452215,0.5492062414969141,0.756458577529405,0.0
0.4595955288534105,0.5592069082917362,0.2578913128834784,0.6399622288197855,0.3525044887123795,0.0
0.6130044138313567,0.4208936584118634,0.586752705895856,0.32061718459222266,0.20648193214141164,0.0
0.45760148019882396,0.37050042878994116,0.7965418954449643,0.1373001325099814,0.6762520629375761,0.1522998
0.15356455500621807,0.7643314734240759,0.4535224317041737,0.43189435064637777,0.7442495067680898,0.2893776
0.0958723117149567,0.35461654311648483,0.7873676169020317,0.4950836727751783,0.5981720985260355,0.0763374
0.6264215390505643,0.5676167937540428,0.5341844475507176,0.007362530600090822,0.0433212607040645,0.0
0.6610850174677887,0.20211974434642013,0.566134535794467,0.4490054520890973,0.11917426123662289,0.0
0.0013022060929405378,0.4241046775675008,0.1774595267636191,0.8880549775129296,0.6986870952828781,0.0
0.6151490881958582,0.03331844491435894,0.42779011802454303,0.6614205133202632,0.0319266968380828,0.0
0.6724521491680956,0.7033973497218396,0.17266631416515957,0.152402819646225,0.03495042229094314,0.0
0.6241359625410501,0.7416497173934293,0.14488435588428,0.19854097907787394,0.11914487263320517,0.0
0.34645882020996566,0.5403794178987371,0.4952841628099438,0.585363108403488,0.479289642498967,0.0
0.024024543924456316,0.3668760531604985,0.8407085441546187,0.3975348119247148,0.5744966022123211,0.1306654
0.5359488758639933,0.36361061480200074,0.4941395554452241,0.5799760538227672,0.19348560538822646,0.0
0.6305981939571254,0.24801253918538282,0.6958754781616869,0.2378928689096719,0.26993964708717144,0.0
0.23414209077735879,0.7310547222768286,0.050358777322074284,0.6389056799792767,0.35574497645721326,0.0
0.5222756027181603,0.3937189209373776,0.2318936849126332,0.7200270307418533,0.30598919856000406,0.0
0.5650345924977145,0.06850576722175006,0.7033338802461155,0.4258689024057096,0.529262406240358,0.0
0.40052345421870494,0.22825346546878153,0.6362623783783994,0.6185883154267234,0.6707084136864113,0.0
0.6055174955277034,0.5761556075934816,0.20239313491640992,0.5103237182290782,0.96472650699169,0.35359
0.22079849459821893,0.4050515529251196,0.4606399149262852,0.7582823570628648,0.7611420005737585,0.0
0.07510901493700971,0.7139073230779951,0.523731451182536,0.45869416496510845,0.5489375019237851,0.1471354
0.4242334097472756,0.41878586932620715,0.5568513581229543,0.5784124606744864,0.4740367651311074,0.0
0.2561949726743103,0.8777252649540191,0.28407967384864086,0.28855022811263903,0.5098097669339134,0.0
0.3243164806625168,0.30222523430755166,0.24041751686716353,0.8635265749829891,0.6223401471852916,0.0693114
0.5061429630403909,0.7089216441304015,0.4867414403447963,0.06581925021766165,0.12677751911179314,0.0
0.10017925533323306,0.6783684218692777,0.008053612950004091,0.7278155950032372,0.07136402546854781,0.0
0.12574186125388623,0.12777021404583408,0.9447218171708297,0.2745258546886534,0.5669152011837569,0.0
0.2729400518317753,0.4669472376135341,0.3619690845032979,0.7592380306959089,0.4817357240202651,0.0
0.13350657597138438,0.3696578627911575,0.44626796654548284,0.8039738557219575,0.0684073144707551,0.0
0.6276060550521687,0.03615663259044294,0.06461504812864297,0.7750020858919717,0.3496771120176948,0.0133678
0.5666343213701432,0.47883469606920465,0.396788542464987,0.540556872358701,0.10934758394222865,0.0
0.47028720269865043,0.43757881104343216,0.4674693913233718,0.6073113692986909,0.7465512779957184,0.0
0.8140681899615322,0.1697273860364365,0.31987738761018714,0.45405291918197754,0.5074394281953349,0.0737496
0.7921159956899156,0.13769659031255763,0.5604231265802266,0.19879088908325923,0.8789238707264511,0.080612
0.41062870808503127,0.4348766671507579,0.10970770118027867,0.7938706247027948,0.8727837718048571,0.4221428
0.2326695410619614,0.4079832873506392,0.8359980162515667,0.2837637022736126,0.8858885935534735,0.4302716
0.10209887018748556,0.4500381613261447,0.5773863721397215,0.6735476607664472,0.19690583136821294,0.0
0.7322983671897751,0.49656071874786495,0.3648600383262743,0.28990292589131017,0.08849160625326413,0.0
0.18098044939796104,0.8103205941573307,0.1876886266329908,0.5247852809033846,0.5878632030142084,0.0
0.7212232065199033,0.3191616717260534,0.5653944312448999,0.24145817607908016,0.8691984818281,0.0
0.5445163683940827,0.3175414376762192,0.5439418270693475,0.553892271722489,0.1780624439837556,0.0
0.01899918362660907,0.4997904210942195,0.6160646640635598,0.6085333973548521,0.1233342264264139,0.0
0.4690282962116512,0.4803262568597639,0.6340003267863821,0.3838524846326315,0.08891387272343987,0.0
0.29180261809298913,0.43861265117763054,0.849337949146729,0.033094145105075835,0.48092636811457357,0.089494
0.211311202562967,0.7380792938363614,0.23234867071519857,0.5971604699729304,0.03647564689891125,0.0
0.7324760778155873,0.11351267051849422,0.6690622165972796,0.054308557167248195,0.3518678373231291,0.0
0.7556915293067512,0.16491806506496026,0.005880622590941249,0.6337963100454246,0.13327369845398662,0.0
0.5144598292481493,0.3661286408786557,0.24103462514775917,0.7370096416589085,0.4782983168201328,0.0174348
0.3273074314437807,0.648627375373421,0.5556882373210934,0.40418183549095593,0.6877532636916223,0.1576886
0.3343362731087722,0.4768072681736924,0.6181148521697882,0.5280228357065611,0.5275014750422495,0.0
0.15353703887986472,0.09057404549764936,0.3274193431401926,0.9279112531443066,0.6168530326977273,0.0
0.5698300775802655,0.24580403965624048,0.43524829667575743,0.652252234196552,0.7757586665987514,0.298546
0.5191750948380083,0.5636259584595428,0.6221714497509616,0.1602675480728815,0.006507726363326527,0.0
0.07771082566809898,0.40927683772424184,0.23504072051741176,0.8781852636972924,0.35075142705898454,0.0
0.7120775351690001,0.3439870635584012,0.6070531242544992,0.0781344248392556,0.9624128175997568,0.2760524
0.5600403134043629,0.01100939808573614,0.6034505099274616,0.5675219137478476,0.8552087212592623,0.4598718
0.8204705921002488,0.16806402394906103,0.5456725059039563,0.028705533494668145,0.20474084623212696,0.0
0.44190095721865486,0.6466154164422658,0.05673529547380416,0.6191874946055772,0.2436129050935869,0.0
0.4178389089984015,0.3417895673547007,0.7286224497342702,0.42154461628366574,0.9916924887408439,0.1404306
0.15458620906346557,0.5474873235280381,0.07672246758083191,0.8188250103116049,0.06889400917383592,0.0
